ogrenci_id,yas,egitim_durumu,kurs_turu,kurs_suresi_hafta,kayitli_oldugu_hafta_sayisi,haftalik_ders_saati,toplam_ders_saati,devamsizlik_saati,devamsizlik_orani,ust_uste_devamsizlik_sayisi,toplam_ucret,odenen_tutar,kalan_borc,taksit_sayisi,son_odeme_gecikme_gun_sayisi,odeme_yontemi,son_giristen_beri_gun_sayisi,son_30_gun_giris_sayisi,son_30_gun_ai_etkilesim_sayisi,tamamlanan_odev_orani,memnuniyet_skoru,is_churn
2550,30,Çalışan,Web Geliştirme,24,14,6,84,25,0.2976,1,36000,22605,13395,9,37,Elden,46,9,1,1.0,4.5,1
2551,39,Üniversite,İngilizce,16,7,4,28,11,0.3929,1,36000,33154,2846,3,29,Havale,24,6,7,0.43481543575858933,3.1,1
2552,36,Çalışan,Web Geliştirme,24,12,6,72,0,0.0,0,24000,5358,18642,9,17,Kredi Kartı,12,10,5,0.7605737004550157,3.6,0
2553,19,Mezun,Web Geliştirme,24,22,6,132,46,0.3485,1,30000,20925,9075,2,9,Elden,35,9,6,0.6397459915493645,2.5,0
2554,31,Üniversite,Siber Güvenlik,24,16,8,128,4,0.0312,3,18000,15106,2894,3,6,Kredi Kartı,53,6,4,0.25698232437876173,3.7,1
2555,21,Üniversite,Web Geliştirme,24,5,6,30,5,0.1667,0,30000,22759,7241,6,41,Havale,44,4,5,0.5490412984322419,3.8,0
2556,33,Üniversite,Yapay Zeka,24,11,8,88,42,0.4773,2,18000,18000,0,3,4,Havale,57,5,3,0.6725170462922808,2.9,0
2557,38,Mezun,Web Geliştirme,24,4,6,24,7,0.2917,4,12000,2964,9036,6,28,Kredi Kartı,44,9,4,0.45402863670293087,3.4,1
2558,37,Çalışan,Siber Güvenlik,24,13,8,104,38,0.3654,1,12000,4249,7751,6,34,Havale,10,11,6,0.5883516816160241,3.9,0
2559,31,Çalışan,Web Geliştirme,24,8,6,48,9,0.1875,0,24000,16693,7307,3,38,Kredi Kartı,4,7,3,0.8592014914388202,4.3,0
2560,44,Çalışan,İngilizce,16,7,4,28,0,0.0,0,18000,15893,2107,9,11,Kredi Kartı,56,12,4,0.7276977551126045,3.8,0
2561,32,Çalışan,İngilizce,16,11,4,44,2,0.0455,0,48000,31888,16112,6,9,Havale,57,10,4,0.893175185724204,5.0,0
2562,20,Mezun,İngilizce,16,11,4,44,15,0.3409,0,18000,17630,370,3,36,Kredi Kartı,13,15,3,0.45678379179828643,4.2,0
2563,25,Üniversite,Veri Bilimi,24,17,8,136,38,0.2794,3,36000,18204,17796,3,1,Elden,21,11,6,0.40767329594765506,4.6,0
2564,33,Mezun,İngilizce,16,6,4,24,12,0.5,0,18000,10472,7528,9,2,Kredi Kartı,2,16,4,0.8113726688912108,2.3,0
2565,27,Lise,İngilizce,16,14,4,56,14,0.25,2,30000,25220,4780,9,13,Kredi Kartı,49,9,5,0.8679382281888078,3.4,0
2566,21,Mezun,Veri Bilimi,24,2,8,16,1,0.0625,0,30000,16846,13154,3,19,Havale,34,10,6,0.23090659528585478,4.4,0
2567,35,Üniversite,İngilizce,16,4,4,16,3,0.1875,0,24000,21221,2779,2,44,Kredi Kartı,31,14,4,0.587785698042325,4.0,0
2568,19,Lise,Siber Güvenlik,24,21,8,168,67,0.3988,0,24000,19768,4232,9,3,Kredi Kartı,37,11,4,0.9806743795419457,5.0,0
2569,34,Lise,İngilizce,16,8,4,32,0,0.0,0,30000,16377,13623,6,25,Kredi Kartı,57,12,8,0.7005272676106299,3.1,0
2570,30,Üniversite,İngilizce,16,6,4,24,7,0.2917,0,24000,17397,6603,2,14,Elden,39,8,2,0.4454790999663864,2.4,0
2571,21,Mezun,Veri Bilimi,24,2,8,16,0,0.0,0,24000,12731,11269,6,8,Kredi Kartı,23,11,6,0.3596219229371252,3.3,0
2572,43,Üniversite,Siber Güvenlik,24,21,8,168,42,0.25,2,24000,10246,13754,6,2,Kredi Kartı,27,9,5,0.817998490639804,1.7,0
2573,42,Mezun,Web Geliştirme,24,15,6,90,32,0.3556,0,18000,9939,8061,9,1,Kredi Kartı,20,10,5,0.7766205681601053,4.6,0
2574,28,Üniversite,Yapay Zeka,24,5,8,40,13,0.325,3,18000,10892,7108,3,38,Kredi Kartı,48,11,7,1.0,1.9,1
2575,24,Mezun,Siber Güvenlik,24,6,8,48,22,0.4583,0,12000,8135,3865,6,40,Kredi Kartı,32,8,6,0.3893562138982812,4.4,0
2576,29,Üniversite,Web Geliştirme,24,17,6,102,27,0.2647,0,36000,22421,13579,2,29,Havale,27,10,4,0.5035939554973295,3.9,0
2577,27,Lise,Siber Güvenlik,24,8,8,64,20,0.3125,3,30000,6337,23663,12,36,Elden,38,13,6,0.9017658089626971,5.0,0
2578,24,Mezun,Web Geliştirme,24,19,6,114,36,0.3158,4,18000,16158,1842,9,16,Kredi Kartı,49,9,8,0.5502979309860334,4.1,0
2579,30,Üniversite,Web Geliştirme,24,5,6,30,1,0.0333,3,24000,5386,18614,6,2,Kredi Kartı,60,9,3,0.2980987228003262,5.0,1
2580,24,Lise,Siber Güvenlik,24,23,8,184,36,0.1957,0,24000,16733,7267,6,8,Elden,35,10,3,0.6966503347960769,1.8,0
2581,41,Üniversite,Veri Bilimi,24,19,8,152,0,0.0,0,18000,8365,9635,3,7,Kredi Kartı,9,11,9,0.5084863974074677,4.3,0
2582,34,Lise,Siber Güvenlik,24,14,8,112,32,0.2857,2,30000,20595,9405,12,8,Kredi Kartı,36,10,6,0.8991874512631266,5.0,1
2583,27,Mezun,Siber Güvenlik,24,10,8,80,0,0.0,0,30000,17818,12182,2,16,Elden,39,12,6,0.5877878339568633,2.3,0
2584,27,Üniversite,Web Geliştirme,24,13,6,78,29,0.3718,5,30000,22107,7893,9,23,Havale,57,13,3,0.8041671019441997,4.8,1
2585,41,Mezun,Yapay Zeka,24,22,8,176,91,0.517,3,36000,28084,7916,3,7,Kredi Kartı,24,7,6,0.8809037203119348,3.3,0
2586,21,Çalışan,Web Geliştirme,24,5,6,30,9,0.3,2,24000,21827,2173,3,13,Kredi Kartı,44,7,7,0.7522236656166021,4.1,0
2587,37,Üniversite,İngilizce,16,7,4,28,9,0.3214,3,30000,25298,4702,6,15,Kredi Kartı,16,7,1,1.0,4.4,0
2588,21,Çalışan,Siber Güvenlik,24,10,8,80,35,0.4375,1,30000,19810,10190,9,17,Kredi Kartı,56,10,1,0.7570593210890307,2.5,1
2589,39,Mezun,Siber Güvenlik,24,11,8,88,12,0.1364,2,30000,26574,3426,9,23,Havale,52,10,1,1.0,4.2,0
2590,24,Mezun,Veri Bilimi,24,3,8,24,0,0.0,0,36000,18820,17180,6,38,Havale,3,6,5,0.4954552818078571,3.0,1
2591,39,Mezun,Web Geliştirme,24,13,6,78,16,0.2051,6,30000,30000,0,3,26,Havale,9,10,3,0.7072919011440751,4.2,0
2592,18,Mezun,Veri Bilimi,24,2,8,16,1,0.0625,2,12000,6016,5984,12,27,Kredi Kartı,52,11,1,0.9515508811272908,4.1,0
2593,29,Mezun,Siber Güvenlik,24,4,8,32,7,0.2188,3,36000,19172,16828,3,6,Kredi Kartı,24,11,5,0.6815491345702989,5.0,1
2594,41,Üniversite,Web Geliştirme,24,3,6,18,5,0.2778,1,30000,5872,24128,9,33,Kredi Kartı,31,11,11,0.7897334813106796,3.1,0
2595,30,Lise,Web Geliştirme,24,15,6,90,12,0.1333,3,12000,5796,6204,6,26,Havale,7,4,5,0.9818043752529184,3.8,0
2596,27,Lise,İngilizce,16,4,4,16,1,0.0625,1,30000,17497,12503,3,33,Havale,41,8,9,0.7710638329194853,2.4,0
2597,32,Üniversite,İngilizce,16,7,4,28,0,0.0,0,24000,13966,10034,2,38,Kredi Kartı,44,11,6,0.37760250582086585,4.9,0
2598,44,Üniversite,Yapay Zeka,24,21,8,168,32,0.1905,3,36000,36000,0,3,18,Kredi Kartı,11,10,6,0.7292615363975552,3.8,0
2599,30,Üniversite,İngilizce,16,4,4,16,2,0.125,0,48000,38219,9781,3,5,Havale,20,9,3,0.8538465781824821,4.6,0
2600,40,Lise,Web Geliştirme,24,15,6,90,14,0.1556,1,18000,15925,2075,2,29,Kredi Kartı,44,11,2,0.7697971395129862,4.7,0
2601,39,Mezun,İngilizce,16,6,4,24,8,0.3333,1,36000,23401,12599,2,27,Kredi Kartı,26,14,6,0.5851500845932678,3.7,1
2602,39,Çalışan,Yapay Zeka,24,23,8,184,106,0.5761,1,30000,14241,15759,3,11,Kredi Kartı,29,12,5,0.46270534119497114,3.3,0
2603,38,Çalışan,Siber Güvenlik,24,5,8,40,6,0.15,1,30000,30000,0,6,14,Kredi Kartı,9,8,5,0.5485229632111854,3.7,0
2604,39,Üniversite,İngilizce,16,12,4,48,14,0.2917,0,24000,14994,9006,9,44,Havale,20,9,7,0.8616432297541642,4.8,0
2605,26,Mezun,Web Geliştirme,24,7,6,42,11,0.2619,0,12000,9733,2267,2,38,Havale,0,9,6,0.7295417443925729,4.1,0
2606,43,Çalışan,Siber Güvenlik,24,3,8,24,10,0.4167,3,24000,9914,14086,3,38,Havale,8,10,6,0.7003037188112622,4.1,0
2607,26,Üniversite,Web Geliştirme,24,7,6,42,2,0.0476,4,12000,4288,7712,3,14,Elden,2,10,4,0.7850656355323552,5.0,0
2608,32,Üniversite,Siber Güvenlik,24,12,8,96,5,0.0521,2,24000,24000,0,6,35,Elden,48,6,5,0.6596185463174146,4.7,0
2609,27,Çalışan,Web Geliştirme,24,15,6,90,6,0.0667,0,36000,27292,8708,9,2,Kredi Kartı,52,10,3,0.9243792183956482,3.3,0
2610,41,Mezun,İngilizce,16,3,4,12,0,0.0,0,48000,28530,19470,6,0,Kredi Kartı,41,7,3,0.4589811526928638,3.0,0
2611,43,Üniversite,İngilizce,16,14,4,56,12,0.2143,1,18000,10851,7149,9,6,Kredi Kartı,18,10,9,0.8616467778348852,2.9,0
2612,42,Üniversite,Yapay Zeka,24,6,8,48,1,0.0208,3,18000,7042,10958,6,8,Kredi Kartı,5,17,6,0.9742332259741616,4.6,0
2613,27,Lise,Siber Güvenlik,24,8,8,64,17,0.2656,1,36000,18350,17650,6,0,Havale,6,10,7,1.0,2.6,0
2614,25,Çalışan,Yapay Zeka,24,6,8,48,0,0.0,0,24000,18154,5846,3,4,Elden,42,8,6,0.8100704467762684,3.7,0
2615,41,Mezun,Veri Bilimi,24,3,8,24,5,0.2083,2,36000,23810,12190,9,35,Havale,15,10,6,0.3913379178659802,4.6,1
2616,33,Üniversite,İngilizce,16,12,4,48,8,0.1667,1,30000,25146,4854,12,9,Kredi Kartı,35,14,6,1.0,2.9,0
2617,34,Üniversite,Siber Güvenlik,24,5,8,40,5,0.125,4,30000,0,30000,6,1,Kredi Kartı,3,10,4,1.0,5.0,0
2618,43,Mezun,Yapay Zeka,24,9,8,72,29,0.4028,3,12000,8322,3678,9,22,Kredi Kartı,17,7,5,1.0,1.9,0
2619,44,Mezun,Yapay Zeka,24,24,8,192,14,0.0729,1,12000,10139,1861,2,38,Havale,31,11,7,0.6073400282684673,4.2,0
2620,22,Üniversite,Veri Bilimi,24,16,8,128,35,0.2734,2,18000,1772,16228,12,28,Kredi Kartı,31,9,4,0.7514249624625928,3.5,0
2621,21,Çalışan,Yapay Zeka,24,22,8,176,19,0.108,1,18000,7046,10954,2,18,Kredi Kartı,17,13,6,0.7033864165290602,3.9,1
2622,35,Lise,Web Geliştirme,24,16,6,96,50,0.5208,0,30000,8654,21346,3,37,Kredi Kartı,38,8,8,0.6316769625043556,4.1,1
2623,41,Üniversite,İngilizce,16,9,4,36,7,0.1944,1,24000,23379,621,2,19,Elden,42,7,4,0.49836069218802886,3.6,1
2624,36,Mezun,Yapay Zeka,24,18,8,144,49,0.3403,0,24000,16032,7968,12,11,Havale,36,9,3,0.9131282772062256,3.8,0
2625,21,Üniversite,Yapay Zeka,24,13,8,104,34,0.3269,0,36000,24670,11330,9,10,Elden,52,7,5,1.0,3.2,0
2626,24,Çalışan,Veri Bilimi,24,11,8,88,38,0.4318,0,24000,22406,1594,12,34,Havale,27,7,7,0.9735379279509325,3.6,0
2627,27,Mezun,Web Geliştirme,24,10,6,60,15,0.25,0,24000,14935,9065,9,6,Kredi Kartı,49,15,2,0.5551838076496005,3.7,0
2628,42,Çalışan,Yapay Zeka,24,10,8,80,0,0.0,0,36000,17551,18449,6,22,Kredi Kartı,38,9,3,0.5585415307924219,1.9,0
2629,35,Lise,İngilizce,16,6,4,24,7,0.2917,3,24000,16627,7373,12,16,Kredi Kartı,1,7,4,0.88244155609862,3.5,1
2630,36,Lise,İngilizce,16,16,4,64,17,0.2656,0,12000,9090,2910,12,1,Havale,60,12,10,0.9199479816671811,3.3,0
2631,21,Üniversite,Yapay Zeka,24,12,8,96,0,0.0,0,24000,8814,15186,6,4,Elden,59,9,7,0.7875181569237493,4.2,0
2632,27,Mezun,Web Geliştirme,24,4,6,24,0,0.0,0,24000,24000,0,2,20,Kredi Kartı,36,9,6,0.6012795425424722,4.3,0
2633,18,Mezun,İngilizce,16,5,4,20,7,0.35,0,24000,4240,19760,6,12,Kredi Kartı,36,13,1,0.9648077737079923,5.0,0
2634,40,Çalışan,İngilizce,16,2,4,8,4,0.5,5,18000,13169,4831,12,10,Havale,50,9,7,0.9997908761181588,5.0,1
2635,35,Mezun,Web Geliştirme,24,19,6,114,23,0.2018,2,18000,18000,0,9,23,Kredi Kartı,1,13,4,0.8691770640278019,2.6,0
2636,22,Çalışan,Web Geliştirme,24,1,6,6,2,0.3333,3,24000,16326,7674,9,32,Havale,18,4,3,0.5818918484753292,5.0,0
2637,32,Mezun,Yapay Zeka,24,4,8,32,8,0.25,1,18000,2453,15547,12,26,Kredi Kartı,58,11,2,0.5444172396426894,1.4,0
2638,34,Üniversite,Siber Güvenlik,24,12,8,96,22,0.2292,2,30000,30000,0,9,34,Kredi Kartı,4,7,5,1.0,3.7,0
2639,20,Üniversite,Veri Bilimi,24,2,8,16,3,0.1875,5,30000,15890,14110,9,17,Kredi Kartı,43,14,2,0.628718706225009,3.8,1
2640,29,Mezun,Siber Güvenlik,24,12,8,96,23,0.2396,1,30000,25356,4644,6,20,Havale,12,5,6,0.6384716647437879,4.3,0
2641,19,Üniversite,Siber Güvenlik,24,16,8,128,37,0.2891,1,18000,13585,4415,3,3,Kredi Kartı,21,7,3,0.8021138892672156,3.4,1
2642,18,Lise,İngilizce,16,2,4,8,1,0.125,1,18000,11627,6373,6,40,Kredi Kartı,51,10,10,0.6154112078683162,3.9,1
2643,40,Mezun,Web Geliştirme,24,17,6,102,45,0.4412,6,30000,4058,25942,6,31,Elden,6,4,4,0.9122384576850072,3.5,1
2644,38,Çalışan,İngilizce,16,10,4,40,2,0.05,0,30000,22552,7448,9,42,Kredi Kartı,1,11,4,0.7260027104299782,5.0,0
2645,34,Lise,Veri Bilimi,24,2,8,16,8,0.5,2,36000,30042,5958,6,10,Kredi Kartı,53,12,3,0.5892652106369564,3.8,0
2646,39,Çalışan,Yapay Zeka,24,4,8,32,6,0.1875,0,24000,5994,18006,2,2,Havale,13,11,3,0.7317400622189223,4.9,0
2647,33,Çalışan,Veri Bilimi,24,6,8,48,10,0.2083,4,24000,24000,0,2,20,Kredi Kartı,24,7,5,0.5266250024248618,2.9,1
2648,22,Üniversite,İngilizce,16,13,4,52,6,0.1154,2,30000,16603,13397,6,42,Kredi Kartı,25,15,2,0.5799496546774094,4.8,0
2649,32,Lise,İngilizce,16,12,4,48,14,0.2917,4,48000,48000,0,6,13,Elden,4,10,5,0.6083674387066169,2.9,0
2650,20,Üniversite,İngilizce,16,7,4,28,4,0.1429,4,48000,39204,8796,3,5,Havale,19,9,5,0.9295323335849103,4.5,1
2651,24,Mezun,İngilizce,16,7,4,28,4,0.1429,2,48000,31484,16516,2,28,Havale,56,14,5,0.8442434083594654,3.8,0
2652,28,Mezun,Siber Güvenlik,24,23,8,184,61,0.3315,2,36000,24342,11658,6,30,Havale,53,10,1,0.42968907066967293,4.0,1
2653,27,Çalışan,Yapay Zeka,24,15,8,120,51,0.425,2,30000,26886,3114,2,27,Kredi Kartı,11,12,11,0.6496439449765131,5.0,0
2654,26,Mezun,Siber Güvenlik,24,20,8,160,5,0.0312,1,12000,12000,0,3,42,Kredi Kartı,35,4,6,0.4794476701693769,3.3,0
2655,31,Lise,İngilizce,16,12,4,48,18,0.375,1,30000,12211,17789,3,35,Kredi Kartı,30,7,5,0.554622592479449,4.6,0
2656,30,Lise,Web Geliştirme,24,5,6,30,13,0.4333,0,18000,9006,8994,6,27,Elden,16,5,4,0.6169322313862159,4.0,0
2657,42,Mezun,Siber Güvenlik,24,14,8,112,0,0.0,0,12000,12000,0,6,18,Kredi Kartı,15,9,2,0.7885136360967709,5.0,0
2658,42,Üniversite,İngilizce,16,16,4,64,4,0.0625,6,30000,12883,17117,3,2,Kredi Kartı,56,9,8,0.7850186636895865,5.0,0
2659,19,Üniversite,İngilizce,16,11,4,44,19,0.4318,0,30000,19666,10334,9,11,Elden,9,9,7,0.41665689214187,5.0,0
2660,20,Üniversite,Yapay Zeka,24,12,8,96,28,0.2917,3,30000,14345,15655,3,35,Havale,34,14,2,0.4300006204377964,4.1,0
2661,24,Lise,Veri Bilimi,24,19,8,152,80,0.5263,0,24000,20035,3965,3,23,Elden,53,9,4,0.6114983973707696,2.4,1
2662,38,Üniversite,Siber Güvenlik,24,17,8,136,26,0.1912,1,24000,817,23183,2,11,Havale,32,11,10,0.7810355077151356,3.7,0
2663,35,Üniversite,Siber Güvenlik,24,24,8,192,24,0.125,0,36000,30011,5989,3,23,Kredi Kartı,37,9,6,0.7076766887586451,2.0,0
2664,20,Üniversite,Siber Güvenlik,24,7,8,56,26,0.4643,1,30000,28202,1798,2,0,Havale,34,6,6,0.28493336459195967,2.6,1
2665,27,Lise,İngilizce,16,14,4,56,4,0.0714,0,24000,19544,4456,2,27,Kredi Kartı,50,9,4,0.830260066374281,3.2,0
2666,39,Mezun,Yapay Zeka,24,9,8,72,13,0.1806,2,24000,10611,13389,6,15,Kredi Kartı,26,14,10,0.3526386270216674,4.4,0
2667,24,Çalışan,İngilizce,16,14,4,56,18,0.3214,2,36000,0,36000,6,20,Havale,6,14,5,0.8305948969857089,2.6,0
2668,26,Üniversite,İngilizce,16,10,4,40,14,0.35,3,24000,11535,12465,6,29,Havale,26,9,4,0.8760542501068984,2.7,1
2669,34,Çalışan,Web Geliştirme,24,20,6,120,9,0.075,2,12000,9755,2245,9,33,Elden,40,14,2,1.0,1.1,0
2670,28,Üniversite,Yapay Zeka,24,12,8,96,26,0.2708,4,18000,11589,6411,2,25,Elden,53,14,2,0.8300334456084681,5.0,0
2671,24,Mezun,Siber Güvenlik,24,15,8,120,20,0.1667,3,24000,20872,3128,12,34,Elden,11,17,7,1.0,3.7,0
2672,41,Çalışan,Veri Bilimi,24,12,8,96,0,0.0,0,18000,10704,7296,2,30,Kredi Kartı,45,5,5,1.0,4.6,0
2673,31,Mezun,Siber Güvenlik,24,21,8,168,23,0.1369,0,24000,13968,10032,6,15,Havale,32,7,4,0.6932890981379042,4.2,0
2674,36,Çalışan,İngilizce,16,5,4,20,0,0.0,0,18000,18000,0,2,41,Havale,56,12,4,0.6722155506181089,3.0,0
2675,21,Lise,Yapay Zeka,24,23,8,184,19,0.1033,1,12000,5728,6272,9,28,Elden,12,7,2,1.0,4.0,0
2676,43,Lise,Yapay Zeka,24,13,8,104,0,0.0,0,18000,14609,3391,6,28,Kredi Kartı,52,8,1,0.9854836533594747,4.6,0
2677,23,Çalışan,Yapay Zeka,24,9,8,72,26,0.3611,5,36000,30456,5544,2,8,Kredi Kartı,1,8,3,1.0,3.0,0
2678,27,Üniversite,Web Geliştirme,24,24,6,144,39,0.2708,1,30000,30000,0,6,13,Elden,2,14,6,0.7165182037991231,4.3,0
2679,24,Üniversite,Siber Güvenlik,24,7,8,56,28,0.5,3,18000,18000,0,2,7,Kredi Kartı,10,11,6,0.48433935816838675,3.5,0
2680,30,Mezun,Web Geliştirme,24,1,6,6,0,0.0,0,24000,18894,5106,9,1,Havale,4,11,5,0.6204395884672086,4.4,0
2681,31,Çalışan,Veri Bilimi,24,10,8,80,19,0.2375,0,24000,19858,4142,6,10,Kredi Kartı,59,6,6,0.7152436909264192,3.6,0
2682,21,Çalışan,İngilizce,16,13,4,52,1,0.0192,3,30000,28964,1036,3,1,Kredi Kartı,1,9,7,0.5980866578406888,5.0,1
2683,25,Üniversite,Web Geliştirme,24,6,6,36,4,0.1111,0,24000,11750,12250,3,17,Havale,45,12,6,0.34850555440252606,5.0,0
2684,22,Çalışan,Web Geliştirme,24,15,6,90,13,0.1444,4,36000,36000,0,2,4,Kredi Kartı,27,11,8,0.6963195630667975,4.7,1
2685,18,Lise,İngilizce,16,15,4,60,35,0.5833,0,30000,19266,10734,6,6,Havale,12,12,7,0.7910481909444357,5.0,0
2686,21,Lise,Yapay Zeka,24,9,8,72,21,0.2917,4,36000,29535,6465,3,22,Kredi Kartı,45,4,10,0.38840252688931176,4.5,1
2687,20,Mezun,İngilizce,16,13,4,52,10,0.1923,3,12000,8884,3116,6,18,Kredi Kartı,59,9,9,0.8071898922780537,2.6,0
2688,26,Lise,Siber Güvenlik,24,23,8,184,76,0.413,2,36000,16586,19414,12,18,Kredi Kartı,34,10,3,0.6299942249960642,3.1,1
2689,25,Üniversite,İngilizce,16,1,4,4,1,0.25,4,30000,16642,13358,3,18,Havale,39,10,3,0.8097340082318498,5.0,0
2690,18,Mezun,Yapay Zeka,24,9,8,72,15,0.2083,1,18000,8111,9889,12,44,Kredi Kartı,12,11,4,1.0,2.8,0
2691,44,Üniversite,İngilizce,16,3,4,12,4,0.3333,0,18000,12686,5314,6,39,Havale,53,13,3,0.44598011221230444,3.7,0
2692,23,Üniversite,Web Geliştirme,24,9,6,54,9,0.1667,0,24000,6408,17592,3,27,Havale,11,17,4,0.2966474875443884,1.9,0
2693,26,Üniversite,Veri Bilimi,24,20,8,160,121,0.7562,0,12000,4833,7167,3,10,Havale,17,8,5,0.7747624322704598,3.4,0
2694,24,Üniversite,Web Geliştirme,24,15,6,90,40,0.4444,1,30000,16174,13826,6,10,Havale,17,12,6,0.6279818673910856,4.9,0
2695,21,Üniversite,Veri Bilimi,24,24,8,192,28,0.1458,4,30000,18316,11684,3,8,Kredi Kartı,16,7,3,0.8232979410469388,4.4,0
2696,30,Çalışan,İngilizce,16,16,4,64,23,0.3594,0,18000,18000,0,2,13,Kredi Kartı,38,4,4,0.5495220487648794,3.8,0
2697,34,Çalışan,Siber Güvenlik,24,7,8,56,18,0.3214,4,12000,10784,1216,2,33,Havale,21,8,4,0.8726965264038863,2.4,1
2698,19,Üniversite,İngilizce,16,4,4,16,4,0.25,4,48000,29792,18208,9,28,Kredi Kartı,12,4,4,0.5246765679576061,4.6,0
2699,22,Çalışan,Yapay Zeka,24,20,8,160,50,0.3125,2,18000,18000,0,6,20,Elden,44,10,7,0.6846297679669712,4.7,0
2700,29,Lise,İngilizce,16,1,4,4,0,0.0,0,12000,8806,3194,6,4,Havale,37,3,2,0.8110075406801915,3.9,0
2701,44,Üniversite,Veri Bilimi,24,22,8,176,25,0.142,3,18000,14733,3267,2,32,Kredi Kartı,52,7,3,0.6918379935198368,4.0,1
2702,38,Çalışan,Web Geliştirme,24,4,6,24,12,0.5,1,48000,8506,39494,9,8,Havale,18,7,2,0.9347816767363618,3.4,0
2703,25,Üniversite,Siber Güvenlik,24,19,8,152,39,0.2566,2,30000,12436,17564,12,2,Elden,23,10,7,0.9752944298010139,3.6,1
2704,23,Çalışan,İngilizce,16,12,4,48,5,0.1042,2,24000,21885,2115,2,13,Kredi Kartı,18,12,6,0.8607678492476777,2.6,0
2705,25,Üniversite,İngilizce,16,5,4,20,4,0.2,0,18000,14646,3354,2,17,Havale,20,8,8,0.8589861331475541,4.9,0
2706,35,Çalışan,Web Geliştirme,24,16,6,96,12,0.125,0,24000,24000,0,9,11,Kredi Kartı,23,8,8,0.712618459179727,4.4,0
2707,20,Üniversite,Siber Güvenlik,24,3,8,24,9,0.375,1,12000,12000,0,9,22,Kredi Kartı,29,12,2,0.4567155999960851,3.8,0
2708,39,Üniversite,İngilizce,16,11,4,44,5,0.1136,0,30000,15519,14481,6,13,Elden,27,14,8,0.9698046501768618,3.3,0
2709,29,Üniversite,İngilizce,16,9,4,36,8,0.2222,5,12000,11253,747,12,15,Havale,47,8,4,0.22247134034839272,5.0,0
2710,43,Mezun,Veri Bilimi,24,22,8,176,18,0.1023,1,24000,9704,14296,6,36,Havale,34,7,5,0.1937379954005313,4.4,0
2711,20,Mezun,Veri Bilimi,24,15,8,120,74,0.6167,1,24000,6071,17929,3,19,Elden,45,7,4,0.7099814797222836,4.5,1
2712,39,Çalışan,Yapay Zeka,24,19,8,152,51,0.3355,0,12000,8757,3243,6,19,Havale,52,8,2,0.5705557370115416,4.6,1
2713,23,Üniversite,Web Geliştirme,24,21,6,126,41,0.3254,1,48000,40384,7616,6,14,Havale,58,9,9,0.7061200368761748,4.2,0
2714,19,Lise,Siber Güvenlik,24,24,8,192,66,0.3438,1,18000,13206,4794,12,40,Havale,37,10,4,0.5348799816720008,3.4,1
2715,40,Üniversite,İngilizce,16,14,4,56,8,0.1429,0,12000,10668,1332,3,24,Havale,16,8,3,0.8210264921824407,1.7,0
2716,29,Mezun,İngilizce,16,16,4,64,32,0.5,5,36000,18165,17835,6,16,Havale,47,15,2,0.5966545535772038,2.8,1
2717,19,Çalışan,Yapay Zeka,24,24,8,192,40,0.2083,0,18000,16284,1716,9,11,Elden,33,10,6,0.658838462526872,2.0,0
2718,23,Üniversite,İngilizce,16,6,4,24,13,0.5417,2,12000,6240,5760,3,44,Havale,54,10,3,0.6135383739504991,4.1,0
2719,34,Mezun,Web Geliştirme,24,5,6,30,5,0.1667,0,24000,24000,0,3,41,Havale,8,6,5,1.0,4.6,0
2720,20,Üniversite,Yapay Zeka,24,21,8,168,59,0.3512,4,12000,10368,1632,9,38,Kredi Kartı,12,12,6,0.3662006461386001,3.9,1
2721,19,Mezun,Web Geliştirme,24,17,6,102,26,0.2549,2,48000,48000,0,3,6,Havale,13,13,7,1.0,2.5,0
2722,40,Çalışan,Yapay Zeka,24,16,8,128,34,0.2656,2,12000,4066,7934,6,7,Havale,25,4,6,0.47164490588097274,3.3,1
2723,37,Üniversite,İngilizce,16,2,4,8,0,0.0,0,12000,6537,5463,9,23,Havale,51,5,3,0.4064379775027742,4.1,0
2724,25,Üniversite,Yapay Zeka,24,11,8,88,4,0.0455,2,36000,22628,13372,3,24,Kredi Kartı,20,11,7,0.5570751753640985,2.9,1
2725,39,Çalışan,Veri Bilimi,24,4,8,32,16,0.5,0,18000,6472,11528,12,20,Elden,43,3,6,0.5929094000487659,3.8,1
2726,29,Çalışan,Siber Güvenlik,24,6,8,48,0,0.0,0,36000,36000,0,6,32,Kredi Kartı,19,9,7,0.8078720215595545,3.9,0
2727,43,Mezun,İngilizce,16,11,4,44,17,0.3864,0,18000,11955,6045,6,9,Kredi Kartı,10,13,7,0.4397498360279721,4.1,0
2728,21,Mezun,Siber Güvenlik,24,7,8,56,39,0.6964,1,12000,3271,8729,3,21,Havale,50,12,5,0.5360503023971687,2.7,1
2729,22,Üniversite,İngilizce,16,1,4,4,1,0.25,1,12000,6309,5691,12,18,Havale,41,9,2,0.969018223137586,5.0,1
2730,30,Mezun,Siber Güvenlik,24,8,8,64,39,0.6094,3,18000,6645,11355,3,28,Kredi Kartı,49,13,3,0.6691326993293861,4.1,1
2731,32,Çalışan,Veri Bilimi,24,1,8,8,3,0.375,0,24000,20071,3929,3,2,Havale,34,19,4,0.4621969256981508,3.4,1
